hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio,ai_guess,categorias
Alvarez,Alvaro G,,1.0,Hace un año,2025-03-30T03:28:57Z,Google,"El chabon que atiende en la recepcion de la guardia por la mañana los días de semana (un tipo de aprox 50 años), deja mucho que desear. Fui tipo 7 am, habia una señora de 80-90 años adelante mio en la fila, que le consultó algo con voz muy baja al hombre de recepcion, y el tipo le respondio de forma muy denigrante a los gritos, diciendole que ella no sabia nada, que ella era ignorante y que se calle la boca y se siente. La pobre señora se sienta y se pone a temblar. Cuando me toca a mi, me hace 4 o 5 preguntas, hubo una sola pregunta que no le entendi bien y le pedí que me la repregunte de nuevo (no habia dormido bien la noche anterior por culpa de un fuerte dolor en el pecho) y ahi me empieza a bardearme a mi, ni le conteste porque solo queria que me atendieran. Si alguien con cargo jerarquico del hospital lee esto, al menos revean esto por favor.",,2025,"['inappropriate_interpersonal_behavior', 'delays']",inappropriate_interpersonal_behavior; delays
Alvarez,Jesica Gomez,,1.0,Hace 2 años,2023-08-17T03:11:25Z,Google,"No lleven a la guardia pediátrica a sus hijos acá. La semana pasada lleve a mi nene de 4 años y lo atendió una pediatra que me dijo: "" Mamá, la guardia es para riesgo de vida"". Y encima te tratan mal, osea que casi me niega la atención porque tenía 40 grados de fiebre y se ve que para ella eso no era importante. Pésima atención. Su obligación es atender al paciente que concurra al lugar, para eso está y para eso estudio, si no lo quiere hacer debería replantearse si eligió bien la carrera. Una vergüenza tener profesionales, si es que se les puede llamar así, como éstos en el país.",,2023,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Alvarez,Marcia Carrizo,,1.0,Hace un año,2025-02-22T06:55:59Z,Google,Ser de otra provincia. No saber como son los pasos para ser agendado por guardia pediatrica y que el guardia de seguridad esté desparramado durmiendo y que te conteste mal.  Es tremendo... así no es... así no se trata a la gente con niños que vienen es condiciones malas. Sábado 22 de febrero de 2025 03.55 de la madrugada...,,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Alvarez,Parva Succubus,,1.0,Hace un año,2024-08-01T15:44:29Z,Google,"Me acerque al hospital a realizarme un hisopado que me pidió un medico clínico, me dijeron que tenía que ir x la mañana, hoy fui y me dijeron que la única manera de que lo hagan era si me veía unidad febril primero, a lo cual accedí. La doctora que me atendió llamo a otra más y me decian que los hisopados ya no existen más, que podía tener COVID o gripe A ,que no podían decirme y que me vaya a seguir con mi vida normal. Pésima la atención, parece quieren esparcir la peste. Una estrella es demasiado.",,2024,['inefficient_medical_treatment'],inefficient_medical_treatment
Alvarez,Marcela Ravenna,,1.0,Hace un año,2025-03-29T06:24:34Z,Google,"desastre acabo de estar en la guardia 28/3/2025 a las 19:30hs con dolor al orinar y en bajo vientre y parte de la espalda baja a las 22hs el maleducado que atendia en ventanilla me dijo que lo mio podia esperar que no era tan grave como si el fuese medico falta de empatia y respeto llorando de angustia me fui a mi casa y sin resolver mi dolencia despues se hacen las victimas si te quejas sr: director este empleado no suma en un lugar así con pacientes que van esperando una solución me fui decepcionada y desde ya le hare saber a todo el mundo que son un desastre baños sucios sin papel y sin alcohol soy marcela ravenna solo un ser humano con dolor y sin atención medica .

.",,2025,"['delays', 'inappropriate_interpersonal_behavior', 'bad_infrastructure', 'inefficient_medical_treatment']",delays; inappropriate_interpersonal_behavior; bad_infrastructure; inefficient_medical_treatment
Alvarez,Iris Bazan,,1.0,Hace un año,2025-04-28T00:23:02Z,Google,La verdad el hospital más asqueroso Que ví hace dos años tenía turno para operarme ya tenía todo fui el supuesto cirujano me dijo ahy no está muy gorda tenés que bajar 70 kilos en un mes para operarte sin contar que si bien pesaba 97 kilos según el no IVA a llegar con el elemento de cirujía salí llorando por qué espere un montón llevo 6 años y la mala experiencia no me la olvidó ya que 70 kilos en un mes no era sano cabe destacar Que tengo vesícula biliar con piedras,,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Alvarez,Silvia Barneda,,1.0,Hace un año,2024-11-18T03:00:11Z,Google,"Él dia 15 de noviembre a la.madrugada me presenté en la guardia del hospital Alvarez con mi hijo pasado de drogas. El dia anterior el hospital Fernández en el que se encontraba en tratamiento en el sector toxicologia se habia negado a internarlo. Ese dia supuestamente lo iban a internar fuimos con el bolso preparado No lo encontraron estable. Por que había tenido una recaída el domingo anterior  y como la internación era voluntaria corria riesgo de abandonar la internación segun ellos. Ese dia mi hijo quedo destruido totalmente agibiado estaba pidiendobayuda y se la negaron y volvió a consumir. Estaba muy mal.
Es por eso que no tenia sentido ir a la guardia del Fernandez. Ya habiamos ido 3n otra oportunidad y despues de dos horas de espera lo atendio un medico toxicologo en un pasillo, dandole como todo tratamiento una.tira de lorazepán. No lo vio ningún siquiatra ni sicologo. Cuando llegamos al álvarez nos dijeron que no lo iban a atender. Que el se atendia en el Fernandez. Le comentamos que no tenia sentido ir  ahi por la experiencia relatada, en respuesta nos dijeron que fueramos a emergencias del Alvear. Que no tenían guardia siquiatrica y que para guardia medica habia mucha gente. Eso no se condice con lo que informa salud mental de caba. Todo es una gran mentira. Un paciente con un cuadro de intoxicación por consumo debe ser atendido. Fuimos al ahospital Alvear. Tampoco tuvimos suerte. no habia cama iba a quedar en una silla en consultorio. Segun el medico de guardia en el estado que estaba necesitaba evaluacion clínica. Evaluación que no fue hecha en el álvarez que si tiene infraestructura para eso. Por cercania del alvear fuimos al tornu. Despues de una hora de espera le hicieron análisis y electro. Le pusieron un suero. Y le dieron el alta. Pedi que le dieran un sedante porque estaba mal. No lo hicieron conclusión al otro dia se volvio a escapar y a drogar . Era su cuadro inmanejable para nosotros. 4 hospitales de caba lo dejaron librado a su suerte. El dia 14 yel  día 15  mi hijo accedió voluntariamente a atenderse nadie lo ayudó a parar y darle contención médica adecuada. Todo mal. Ayer logré internarlo en una clinica siquiatrica privada. Muchas gracias salud pública  de caba. De paso puedo comentar que el 108 tampoco está dando respuesta.. nunca se contantaron con mi hijo. Por las dudas aclaro que pago religiosamente mis impuestos. Mi hijo tiene domicilio en caba también.",,2024,"['delays', 'inefficient_medical_treatment', 'bad_infrastructure']",delays; inefficient_medical_treatment; bad_infrastructure
Alvarez,Patricia Esteche,,1.0,Hace un año,2024-12-07T15:32:31Z,Google,"Hoy es sábado, la señora de admisión me anotó en Triage,para que me vea una ""enfermera "", estuve con fiebre esta madrugada, flema marrón, los pulmones no están bien, hace una hora y media que estoy esperando y atendieron a una sola persona. Vine aquí porque el 17 tengo turno con neumonologia y quería que quedara asentado en la computadora. En sábado es un desastre, me quedo un rato más, y sino, me voy al hospital Español.",,2024,['delays'],delays
Alvarez,Lula De Oliveira,,1.0,Hace 2 años,2024-01-26T17:32:47Z,Google,"Es la primera vez que tengo una queja de este hospital, siempre lleve a mis nenes a vacunar al hospital por ser un banco de vacunas , hoy cuando fui me dijeron que tenía que ir con turno , hace 5 años llevo a mis nenes al hospital y jamás me pidieron turno para vacunación , encima vacunas del calendario. Me negaron la entrada. En la página dice que la atención es de 8 a 13 hs sin turno y gratuito, tuve q ir a una salita de barrio , por suerte ya le dieron la vacunas a mí niño . Pero tristisimo que no tengan ni ganas de laburar , te dicen vení otro día como si fuera que vivo al pedo . Se manejaron demasiado mal y encima tratando a los pacientes de ignorantes. El de seguridad y una señora rubia , muy maleducados , la señora más todavía, un desastre. Me negaron el libro de quejas siendo servidores públicos. Nunca más",,2024,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Alvarez,Melissa Jimenez Plazas,,1.0,Hace 2 años,2024-06-14T19:58:30Z,Google,"Son tremendos! Dejan morir a la gente por su mala Praxis! Dejan morir a los pacientes que están en hospitalización! Las enfermeras hacen sufrir a los pacientes hasta sus últimos alientos! Es injusto.

Lo sé, lo viví y la verdad el personal de terapia intensiva y de hospitalización del pabellón b primer piso son lo peor que he podido ver!

Abandonan a los pacientes, violan la ética que un día juraron, es triste que muchas familias pensemos que está todo en sus manos y cuando se terminan las visitas comienzan las tormentas a los pacientes! Ojalá alguien pueda revisar que pasa así con ese personal! Dejan morir a la gente! Es triste esto y deplorable!",,2024,"['inefficient_medical_treatment', 'inappropriate_interpersonal_behavior']",inefficient_medical_treatment; inappropriate_interpersonal_behavior
Alvarez,Diego Agrimbau,,1.0,Hace un año,2025-01-04T20:35:39Z,Google,Fuimos para la guardia psiquiátrica. Tres  horas esperamos y llamaron a una sola persona en ese tiempo. Si preguntabas si estaban atendiendo te respondían mal. Nos fuimos a comer porque no dábamos más del hambre y una hora después volvimos. El Turnero seguía igual. Probaremos con el Bonaparte o el Alvear. La OS la perdimos por Milei. La salud pública parece que también.,,2025,"['delays', 'inappropriate_interpersonal_behavior']",delays; inappropriate_interpersonal_behavior
Alvarez,Virginia Gamarra,,1.0,Hace un año,2025-03-25T13:14:05Z,Google,La verdad que la guardia el hospital ahí una enfermera que hoy 25 de marzo me trató re mal me habló con mal .la verdad que yo estaba en el baño y me dijo que ya me llamo y que vuelva anunciarme en recepción para que me vuelva a llamar y la verdad me vine sin avernme atendió xq como me trató mejor me venía xq después se quejan cuando uno lo trata mal también una vergüenza si ésa mujer no puede con su trabajo que dejé el lugar a otro,,2025,['inappropriate_interpersonal_behavior'],inappropriate_interpersonal_behavior
Alvarez,Diana Pu,,1.0,Fecha de edición: Hace 6 meses,2023-12-03T14:41:26Z,Google,"Si bien no tengo nada malo que decir de los profesionales del hospital Alvarez, es terrible, espantoso los cambios que realizaron al sistema para solicitar turno por teléfono @drquiroz, por favor vuelvan al anterior sistema. Tengo varios problemas de salud y no puedo cumplir con las visitas que me indican mis médicos, estoy con varios meses de atraso por no poder conseguir un turno telefónico ( tampoco yendo personalmente a sacarlos). Faltan médicos?, o están haciendo lo posible para que la salud no sea atendida?. Cuando llamas x teléfono te solicitan tu DNI y luego te cortan o te indican que llames nuevamente al 147. Terrible!!!!! Espero que rápidamente se solucione @drquiroz!!!!",,2023,"['delays', 'bad_infrastructure']",delays; bad_infrastructure
Alvarez,Daiana Sanchez,,1.0,Hace 2 años,2023-12-16T22:24:20Z,Google,"Hoy fui a que me atiendan (soy asmática) tengo gripe, mucha fiebre y tos que hace que se me tapen los pulmones. Dos pibas, la dra ""viola"" de apellido, me recetó curaplus y fluticasona. Para ser una paciente con una enfermedad. No me escucharon el pecho, ni mis pulmones, que es super común para mí cuando voy en estas emergencias. No me dejaron casi hablar y me hicieron todo a las apuradas para que me vaya lo antes posible. La guardia llena. La verdad que horrible la atención. No sé si son médicas nuevas o que, pero si así se recibieron, no me quiero imaginar lo que le habrán recetado a otros pacientes. Tendré que hacer la queja correspondiente en el hospital mismo. Malisimo.",,2023,"['inappropriate_interpersonal_behavior', 'delays', 'inefficient_medical_treatment']",inappropriate_interpersonal_behavior; delays; inefficient_medical_treatment
Alvarez,Armando Bondi,,1.0,Hace 2 años,2024-02-04T13:25:57Z,Google,Fui a la guardia del Alvarez por la madrugada. Con un bulto en la ingue y mucho dolor con vomitos. Y la señorita de la recepción de guardia. Me dice que esto no es para guardia . Estudio medicina la chica parece y diagnóstica con rayos x . Me quedé y me atendieron después de 2 horas . ( No había nadie en la guardia ) era el único . La médica una chica rubia. Nunca me dijo su nombre. Me miró de lejos obvio no me palpo y no me mando hacer ningún estudio. Y me dijo es una hernia. No me recetó nada ni me dió nada para el dolor. Me dijo saca turno para cirujano. Coincidencia otra persona con rayos x en los ojos . Diagnóstica sin ningún estudio. Ahora voy a ir al velez a ver si tengo mejor suerte,,2024,"['delays', 'inappropriate_interpersonal_behavior', 'inefficient_medical_treatment']",delays; inappropriate_interpersonal_behavior; inefficient_medical_treatment
Alvarez,Luciana G.Molina,,1.0,Hace un año,2025-05-16T15:00:18Z,Google,"Vacunatorio dice 8 a 13 hs el sitio web.
Venis y te dicen que es de 7 a 9, le dije que en la página dice otra cosa y me dijo que sí jajaja.
Ya lo saben y no lo cambian así laburan menos...",,2025,['other'],other
