hospital,autor,es_local_guide,rating,fecha_relativa,fecha_iso,fuente,texto,respuesta_negocio,anio
Alvarez,Adrian Arias,,1.0,Hace un año,2025-03-01T12:22:22Z,Google,"Una vergüenza la que está en administración en la guardia es una maleducada está con celular y no quiere atender como corresponde. No me quiso dar un sartificado médico para mí trabajo. Anoche vine para guardia de trauma y me cuando quise pedi el sartificado a la ayer a la noche a las 21:30 me dijieron que faltaba que doctor complete los archivos y eso. Y la de administración me dijo venite mañana le decís la situación así te dan un sartificado. Fui hace un rato a las 9:00 a la guardia y la de administración una maleducada, me dijo que no se podía que se hace en el momento. Le quise mostrar la receta del doctor y mi DNI para que vea en el sistema mi ingreso de ayer que fue a las 20:30. Y me dijo que no se puede, que no importa. Y no me miraba. Miraba su celular y no quería ni entrar al sistema. Una maleducada te hablan mal y está con el celular mientras te habla. Una vergüenza.",,2025
Alvarez,Alejandro Jeroncic,,1.0,Hace un año,2024-09-17T14:15:45Z,Google,La atención fue obligatoria por un accidente. De poder elegir voy a cualquier lado menos acá. Traumatólogia pésimo. Los doctores uno más vago que el otro.  La jefa de residentes no aparece nunca. Hospital público de capital. Después se quejan de los sueldos pero para mí les pagan por lo que hacen.  En mí caso no hicieron nada. Solo hotelería. No hicieron nada para para operar a mí mamá que tenía un diagnóstico de operación urgente. Una vergüenza.,,2024
Alvarez,Sofia Garro,,1.0,Hace un año,2024-11-16T14:07:27Z,Google,"La atención no es mala, es malísima.
Fuimos de madrugada y no habia nadie, hasta que no pasaron 40 minutos y me acerqué a preguntar de vuelta en ventanilla, no nos atendieron.
Las médicas y enfermeras, todas de mala gana y hablando mal.
Cuando nos fuimos del Hospital se habia llenado, habia una familia con nenes chiquitos y más gente, al pasar por el costado del hospital, las dos médicas que nos habian atendido estaban en el patio trasero fumandose un pucho tiradas y charlando, mientras la gente esperaba en guardia.
Una vergüenza. 0 vocación.",,2024
Alvarez,Florencia Sotelo,,1.0,Hace 7 meses,2025-11-10T14:32:06Z,Google,Muy mala atención tenía turno para hoy para hacerme un PAP y colposcopia y estaba horario y no me atendieron un desastre total por dios,,2025
Alvarez,Ana Rojas torales.,,3.0,Hace un año,2025-05-25T10:21:58Z,Google,"Todos los hospitales están colapsados, pero más allá de eso la atención es buena con algunas cosas malas pero no queda otra no tod@sson, desagradables lo q si quiero entender COMO UN VENDEDOR DE COMESTIBLES ESTA EN LA PUERTA Y DENTRO DE LA ENTRADA DEL HOSPITAL Q POR CIERTO BASTANTE MAL EDUCADO AGRESIVO, VENDER AL AIRES LIBRE DONDE CIRCULAN CIENTOS DE PERSONAS CON DISTINTAS PATOLOGÍAS CREO QUE ESTA FUERA DE LUGAR ASÍ CM el chipero agresivo, q se creen dueño de la vereda amparados x ka seguridad del hospital cuya función es dentro del estacionamiento No fuera de ella, obvio bsjo la batuta de sr, de los productos de panadería no entiendo cm permiten la venta dentro del hospital y con tanta mala educación amen de la falta de higiene. Espero que en algún momento las autoridades del hospital vean esto cm tal  y los q deben velar x la se dentro del hospital se aboque a su menester dentro de su área. Muchas gracias (-((entiendan que todos recurrimos al hospital en busca de salud y pasar x momentos desagradable cm las peleas de vendedores ambulantes no SUMA))",,2025
Alvarez,Mariela Solís,,1.0,Hace un año,2024-07-04T17:01:12Z,Google,Quiero dejar en claro en el día de la fecha 04/07/2024 llevé a mi madre a la guardia a las 08 am con dolor abdominal y un hombre que anota no la quiso anotar para atenderla . Una vergüenza me faltó el respeto q vaya a otro hospital. Le pedí por favor que me atienda y no quiso. Siendo con los médicos son los q deciden o no atender . Si me piden ir a reconocer al personal de guardia iría nuevamente ésto no puede quedar así.,,2024
Alvarez,Sabrina Albornoz,,5.0,Hace 11 meses,2025-07-10T21:18:49Z,Google,"En mi experiencia,  excelente atención de profesionales!me tocó ir 2 veces ya a la guardia, y me atienden mucho más rápido que en la guardia del sanatorio que tengo por obra social.",,2025
Alvarez,luz 12,,1.0,Hace 10 meses,2025-08-04T21:42:37Z,Google,"Hoy con mi pareja fuimos hacernos atender por el ""Dr"" Alejandro, explicándole que tenia mucha fiebre y dolor de espalda. Ya van hacer 3 días que esta así. Y como no tenia placas u algo grave le receteo un medicamento SGNOLSR  que tampoco explicó que era. Lo tuvimos que buscar lo que era. Que termino siendo cualquiera cosa
Synalar es una marca de medicamentos que contienen fluocinolona, un corticosteroide tópico. Se utiliza para tratar diversas afecciones inflamatorias y pruriginosas de la piel, como eccemas, dermatitis, psoriasis y lupus discoide eritematoso. También se presenta en forma de gotas óticas (Synalar Ótico) para tratar infecciones e inflamaciones del oído externo.
A lo que voy y me quejo adelante si me podrían derivar con una enfermera o un Medico profesional y nos dijieron que eso se hace cargo el ""Dr"" que nos atendió.
PESIMA LA ATENCION, TE TENES QUE ESTAR MURIENDO PARA QUE TE CREAN Y PUEDAS SER BIEN ATENDIDO EL "" DR ALEJANDRO VOLVE A ESTUDIAR O DEDICATE A OTRA COSA PORQUE COMO MEDICO NO SABES NADAAA!!!!!",,2025
Alvarez,Letty Tapιa,,1.0,Hace un año,2024-08-08T02:59:44Z,Google,"Horrible la atención por la Guardia, y hablo por la doctora rubia del consultorio 2 - hoy 7/08... fuimos por una fractura en la nariz y no supo explicarnos bien que no es hay donde tratan fractura de nariz ni rayos X, como si supiéramos eso y más. Estaba con su compañera que sí fue amable pero la forma de hablar y gestos de la rubia no fueron las adecuadas.
Horrible el trato asía uno que va a atenderse y que te hablen así, cuando nosotros llegamos con muy buena onda y educados. Ojalá la saquen de guardia. Trata mal a la gente.",,2024
Alvarez,Lea Chino,,1.0,Hace un año,2025-03-01T15:00:30Z,Google,Hoy fui al hospital alvarez a Guardia por un dolor intenso en la vesicula. Tuve una experiencia pésima en la recepción muy mal la atención prácticamente te dice aguantate de tu dolor. No entiendo por qué atienden ahí si no tiene vocación. Me dijo espera tu turno. Y mi turno está para 19 días de espera. Alguen me recomienda que tomar para calmar el dolor de vesicula porfavor,,2025
Alvarez,leonardo Miranda,,1.0,Hace un año,2024-11-22T17:18:27Z,Google,"Hoy viernes 22 de noviembre de 2024 quiero dejar en claro el maltrato que sufrió mi mamá por parte del recepcionista del área de traumatología, llegamos mucho antes del horario del turno y debido a la larga fila de personas según este personaje mi mamá perdió el turno por ausente. Cabe aclarar que este sr jamás nos ofreció una solución más que hechar a mi madre sabiendo que le dije en reiteradas oportunidades que mi mamá venía exclusivamente desde la plata para hacerse atender. En fin tuve que golpearle la puerta al médico porque esté recepcionista si así se le puede llamar se hacía el que dormía para no atender a las personas. Ojalá las autoridades tomen medidas porque a estas personas no se les paga por calentar el asiento, ellos cobran por brindar una atención cordial y respetuosa.",,2024
Alvarez,ivanna dolcemascolo,,5.0,Hace un año,2025-02-09T13:51:47Z,Google,"Fui el sábado08/02/25 a las 18:30 hs por un corte en los dedos de la mano izquierda,  excelente atención de la guardia de traumatologia. Me coció los dedos, explicó que con los cortes se debe presentar en el hospital hasta 6 horas sino no se hubiera podido coser, sino solo desinfectar,  un genio el medico!!",,2025
Alvarez,Hna. Maria Angelica,,1.0,Hace un año,2025-03-25T16:23:45Z,Google,"La guardia nocturna un desastre. Fui por presión alta, no había nadie que te atienda, como 100 personas esperando. Esperé dos horas, nunca apareció ni medico ni enfermeros. Un desastre como todo lo que está manejando este gobierno de la ciudad, el cual es de una ineptitud nunca vista en caba.",,2025
Alvarez,Alvaro G,,1.0,Hace un año,2025-03-30T03:28:57Z,Google,"El chabon que atiende en la recepcion de la guardia por la mañana los días de semana (un tipo de aprox 50 años), deja mucho que desear. Fui tipo 7 am, habia una señora de 80-90 años adelante mio en la fila, que le consultó algo con voz muy baja al hombre de recepcion, y el tipo le respondio de forma muy denigrante a los gritos, diciendole que ella no sabia nada, que ella era ignorante y que se calle la boca y se siente. La pobre señora se sienta y se pone a temblar. Cuando me toca a mi, me hace 4 o 5 preguntas, hubo una sola pregunta que no le entendi bien y le pedí que me la repregunte de nuevo (no habia dormido bien la noche anterior por culpa de un fuerte dolor en el pecho) y ahi me empieza a bardearme a mi, ni le conteste porque solo queria que me atendieran. Si alguien con cargo jerarquico del hospital lee esto, al menos revean esto por favor.",,2025
Alvarez,Yanina Gomez Ledesma,,3.0,Hace un año,2025-06-20T05:03:06Z,Google,"VACUNACIÓN CON NÚMERO QUE SE ENTREGAN DE 7HS A 10HS DE LUNES A VIERNES.
VALE DESTACAR LA INFORMACIÓN PARA QUE NO SE ACERQUEN AL PEDO! YA QUE NO ESTA INFORMADO EN NINGUN LUGAR.
Nos acercamos el 20 de junio por la mañana con mí hijo para realizar la vacunación al llegar te informan detrás de un vidrio que el mircrofono no funciona o no lo quiere prender y tenés que ser intérprete de labios, cuestión que en la página figura de 8:00 a 13:00 el horario de vacunación pero nos informa que sin número no se lo puede vacunar ok perfecto donde está informado en la página no lo está y tampoco tienen un cartel pésima atención, según la de recepción había mucha gente 🙄",,2025
Alvarez,Jesica Gomez,,1.0,Hace 2 años,2023-08-17T03:11:25Z,Google,"No lleven a la guardia pediátrica a sus hijos acá. La semana pasada lleve a mi nene de 4 años y lo atendió una pediatra que me dijo: "" Mamá, la guardia es para riesgo de vida"". Y encima te tratan mal, osea que casi me niega la atención porque tenía 40 grados de fiebre y se ve que para ella eso no era importante. Pésima atención. Su obligación es atender al paciente que concurra al lugar, para eso está y para eso estudio, si no lo quiere hacer debería replantearse si eligió bien la carrera. Una vergüenza tener profesionales, si es que se les puede llamar así, como éstos en el país.",,2023
Alvarez,Marcia Carrizo,,1.0,Hace un año,2025-02-22T06:55:59Z,Google,Ser de otra provincia. No saber como son los pasos para ser agendado por guardia pediatrica y que el guardia de seguridad esté desparramado durmiendo y que te conteste mal.  Es tremendo... así no es... así no se trata a la gente con niños que vienen es condiciones malas. Sábado 22 de febrero de 2025 03.55 de la madrugada...,,2025
Alvarez,Walter Gonzalez Ramirez,,2.0,Hace un año,2025-05-26T16:39:16Z,Google,"Un desastre el hospital alvarez, no te dejan pasar a ver una eco de tu propio hijo, que es esto estamos todos locos? Encima teniendo turno a las 12 te atienden a las 2 de la tarde. Cero profesionalismo.",,2025
Alvarez,AliArg,,5.0,Hace un año,2024-11-28T10:42:21Z,Google,"Acompañé a una amiga . Ella fue excelentemente atendida desde la recepción hasta la derivación para salud mental. Una vez más y opinión a favor ,con un muy buen impacto y muy positivo,valió esperar ser atendidos. Empatía mucha. Y excelencia en profesionalidad. Aplaudo a la salud pública y Profesionales del Alvarez. Quienes con esfuerzo atienden muchos casos que hacen a la salud comunitaria de la ciudad. Gracias",,2024
Alvarez,Parva Succubus,,1.0,Hace un año,2024-08-01T15:44:29Z,Google,"Me acerque al hospital a realizarme un hisopado que me pidió un medico clínico, me dijeron que tenía que ir x la mañana, hoy fui y me dijeron que la única manera de que lo hagan era si me veía unidad febril primero, a lo cual accedí. La doctora que me atendió llamo a otra más y me decian que los hisopados ya no existen más, que podía tener COVID o gripe A ,que no podían decirme y que me vaya a seguir con mi vida normal. Pésima la atención, parece quieren esparcir la peste. Una estrella es demasiado.",,2024
Alvarez,Marcela Ravenna,,1.0,Hace un año,2025-03-29T06:24:34Z,Google,"desastre acabo de estar en la guardia 28/3/2025 a las 19:30hs con dolor al orinar y en bajo vientre y parte de la espalda baja a las 22hs el maleducado que atendia en ventanilla me dijo que lo mio podia esperar que no era tan grave como si el fuese medico falta de empatia y respeto llorando de angustia me fui a mi casa y sin resolver mi dolencia despues se hacen las victimas si te quejas sr: director este empleado no suma en un lugar así con pacientes que van esperando una solución me fui decepcionada y desde ya le hare saber a todo el mundo que son un desastre baños sucios sin papel y sin alcohol soy marcela ravenna solo un ser humano con dolor y sin atención medica .

.",,2025
Alvarez,Maria celia Vignati,,5.0,Hace un año,2025-04-05T23:56:02Z,Google,Hoy sábado concurrir a la guardia y recibí una atención excelente un grupo humano extraordinario la médica enfermera señor que hizo la tomografía muy amable estaba muy mareada y me acompaño al consultorio solo tengo palabras de agradecimiento a todo el personal y quiero hacerlo público GRACIAS,,2025
